wallet_address,realized_profit,unrealized_profit,combined_profit,realized_roi,unrealized_roi,combined_roi,winrate,tokens_traded,average_traded_time
E96L6UYCC5A2aXtsJb7v6joEZryrGy44JCoKD4n3ySEi,"[{'1D': 235.3474784100065}, {'7D': 5840.731616938591}, {'30D': 24129.346780016796}]","[{'1D': 5523.680816662207}, {'7D': 5586.367919415292}, {'30D': 5612.646086614356}]","[{'1D': 5759.028295072214}, {'7D': 11427.099536353882}, {'30D': 29741.992866631153}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 891.0558829266772}, {'7D': 282.32059673377245}, {'30D': 245.14328222793878}]","[{'1D': 1654.7377272879437}, {'7D': 100.75912081695297}, {'30D': 134.48675670102327}]","[{'1D': 50}, {'7D': 78.57142857142857}, {'30D': 66.66666666666666}]","[{'1D': 2}, {'7D': 14}, {'30D': 21}]","[{'1D': 5.281402116402116}, {'7D': 5.281402116402116}, {'30D': 5.281402116402116}]"
FPGku7yDptbuA6o9gnHAiSoh5faoTxm6vefkyrzM7AUV,"[{'1D': 0}, {'7D': 711.1552023009573}, {'30D': 8847.325762239923}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 711.1552023009573}, {'30D': 8847.325762239923}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 86.24833962869337}, {'30D': 57.67362943705475}]","[{'1D': 0}, {'7D': 57.89473684210527}, {'30D': 63.63636363636363}]","[{'1D': 0}, {'7D': 19}, {'30D': 22}]","[{'1D': 4.507706033848418}, {'7D': 4.507706033848418}, {'30D': 4.507706033848418}]"
D2qsKHgCxtbCYnDFpkoojtewnmNUReiDdrt8MFguzwe3,"[{'1D': 0}, {'7D': 0}, {'30D': -5.1953661614073425}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 0}, {'30D': -5.1953661614073425}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 0}, {'30D': -100}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 0}, {'30D': 1}]","[{'1D': 0.004007936507936508}, {'7D': 0.004007936507936508}, {'30D': 0.004007936507936508}]"
11fYoCmgnzBig5MWQM1gru75SiT6pi73rJyfE4fq5cs,"[{'1D': 0}, {'7D': 36.45475248367672}, {'30D': 3190.4338614800577}]","[{'1D': 0}, {'7D': -227.42133628237298}, {'30D': -209.4313333468632}]","[{'1D': 0}, {'7D': -190.9665837986963}, {'30D': 2981.0025281331946}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 69.99643787668323}, {'30D': 67.71780925669412}]","[{'1D': 0}, {'7D': -100}, {'30D': 76.84402712897321}]","[{'1D': 0}, {'7D': 50}, {'30D': 63.1578947368421}]","[{'1D': 0}, {'7D': 6}, {'30D': 19}]","[{'1D': 0.08328703703703703}, {'7D': 0.08328703703703703}, {'30D': 0.08328703703703703}]"
DDVv6QrA6ngXH5HfiyfKTfpUScexHomuwLz5pVQXmHD2,"[{'1D': 0}, {'7D': 134.3138823930974}, {'30D': 3342.116374868711}]","[{'1D': 0}, {'7D': 0}, {'30D': 80.53202609394265}]","[{'1D': 0}, {'7D': 134.3138823930974}, {'30D': 3422.648400962654}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 43.39309928100602}]","[{'1D': 0}, {'7D': 74.56334577288712}, {'30D': 61.30053739629398}]","[{'1D': 0}, {'7D': 57.14285714285714}, {'30D': 63.63636363636363}]","[{'1D': 0}, {'7D': 7}, {'30D': 22}]","[{'1D': 0.07665798611111112}, {'7D': 0.07665798611111112}, {'30D': 0.07665798611111112}]"
DRXJy9urD8BqW1hdc2zCXfVsMyqgk7Mmu984skyAwKUQ,"[{'1D': 0}, {'7D': 1589.6275393533128}, {'30D': 3894.621436919812}]","[{'1D': 0}, {'7D': -37.99551329732141}, {'30D': -37.99545307977364}]","[{'1D': 0}, {'7D': 1551.6320260559914}, {'30D': 3856.6259838400383}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 95.00067005017746}, {'30D': 94.94295436404231}]","[{'1D': 0}, {'7D': 78.76131681573104}, {'30D': 84.33802361723134}]","[{'1D': 0}, {'7D': 75}, {'30D': 58.333333333333336}]","[{'1D': 0}, {'7D': 4}, {'30D': 60}]","[{'1D': 39.06556573589296}, {'7D': 39.06556573589296}, {'30D': 39.06556573589296}]"
27w4YZxrcuvKPGqyRWttT5qhtTiAhHxv5x8ecjff7pHK,"[{'1D': 2130.5339511586462}, {'7D': 16321.113662746535}, {'30D': 16321.113662746535}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 2130.5339511586462}, {'7D': 16321.113662746535}, {'30D': 16321.113662746535}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 62.66072999512402}, {'7D': 18.955099397366492}, {'30D': 18.955099397366492}]","[{'1D': 66.66666666666666}, {'7D': 71.73913043478261}, {'30D': 71.73913043478261}]","[{'1D': 12}, {'7D': 46}, {'30D': 46}]","[{'1D': 0.28675925925925927}, {'7D': 0.28675925925925927}, {'30D': 0.28675925925925927}]"
35xkS5DWkjiXXkbMpatgTsCeddHYYwgAGsKDVVD8eKAR,"[{'1D': -121.89430050590539}, {'7D': 2288.572505206061}, {'30D': 5556.980030611429}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': -121.89430050590539}, {'7D': 2288.572505206061}, {'30D': 5556.980030611429}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': -100}, {'7D': 26.1676797807789}, {'30D': 12.193669255720922}]","[{'1D': 25}, {'7D': 42.857142857142854}, {'30D': 52}]","[{'1D': 4}, {'7D': 14}, {'30D': 25}]","[{'1D': 9.44225018037518}, {'7D': 9.44225018037518}, {'30D': 9.44225018037518}]"
FvZnCE4C5varLSm3xoErfEsgEpTZar9bfwjCawBXFY3n,"[{'1D': 0}, {'7D': 2129.022911505522}, {'30D': 11578.704275010083}]","[{'1D': 0}, {'7D': 0}, {'30D': 0.26141103072480115}]","[{'1D': 0}, {'7D': 2129.022911505522}, {'30D': 11578.965686040807}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 98.56049021806874}]","[{'1D': 0}, {'7D': 50.99873076994058}, {'30D': 11.037700980720713}]","[{'1D': 0}, {'7D': 82.35294117647058}, {'30D': 73.80952380952381}]","[{'1D': 0}, {'7D': 17}, {'30D': 42}]","[{'1D': 0.36964831804281345}, {'7D': 0.36964831804281345}, {'30D': 0.36964831804281345}]"
7wfGF9raZGwHsAgVdkhY2dqiv4ZKaC4Prvs799eEQTap,"[{'1D': 0}, {'7D': -53.511564404347126}, {'30D': 3421.374583943366}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': -53.511564404347126}, {'30D': 3421.374583943366}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': -100}, {'30D': 49.87380908403728}]","[{'1D': 0}, {'7D': 57.14285714285714}, {'30D': 58.333333333333336}]","[{'1D': 0}, {'7D': 7}, {'30D': 24}]","[{'1D': 0.082734375}, {'7D': 0.082734375}, {'30D': 0.082734375}]"
AGTY88iTUGs66jhYAZbuaUn3gSdrF8szNhUeXDUvrX3m,"[{'1D': -45.29331604631999}, {'7D': 362.80357044860244}, {'30D': -512.977148390093}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': -45.29331604631999}, {'7D': 362.80357044860244}, {'30D': -512.977148390093}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': -100}, {'7D': 96.37614454632697}, {'30D': -100}]","[{'1D': 33.33333333333333}, {'7D': 55.10204081632652}, {'30D': 53.76344086021505}]","[{'1D': 3}, {'7D': 49}, {'30D': 93}]","[{'1D': 25.617200744558993}, {'7D': 25.617200744558993}, {'30D': 25.617200744558993}]"
AxHrZRSv4VmvTy3pg36FKcU7eopvCDWSq8j6gGrKE5e1,"[{'1D': 0}, {'7D': 21842.980600940165}, {'30D': 37855.844497807484}]","[{'1D': 1428.254332430165}, {'7D': -886.4231904945914}, {'30D': 7052.745167213387}]","[{'1D': 1428.254332430165}, {'7D': 20956.557410445574}, {'30D': 44908.589665020874}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 46.53591962402239}, {'7D': 9.685311794287346}, {'30D': 46.88792209970912}]","[{'1D': 100}, {'7D': 223.4182528746639}, {'30D': 181.6006513566335}]","[{'1D': 0}, {'7D': 23.076923076923077}, {'30D': 48.484848484848484}]","[{'1D': 3}, {'7D': 13}, {'30D': 33}]","[{'1D': 56.333933333333334}, {'7D': 56.333933333333334}, {'30D': 56.333933333333334}]"
7NDjqdRaYmzwyS7pc8d82G4xS89iaM3YJ21gwjx9Sgso,"[{'1D': 0}, {'7D': 8821.763180538515}, {'30D': 13645.016144636089}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 8821.763180538515}, {'30D': 13645.016144636089}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 7.719300685084709}, {'30D': 27.836135785658}]","[{'1D': 0}, {'7D': 77.77777777777779}, {'30D': 78.84615384615384}]","[{'1D': 0}, {'7D': 45}, {'30D': 52}]","[{'1D': 0.37565373563218396}, {'7D': 0.37565373563218396}, {'30D': 0.37565373563218396}]"
8zkprcTsCVG2VmrkAEE8RDCGcWERDwCHKZqvxvWXHL4R,"[{'1D': 0}, {'7D': -115.71276554036288}, {'30D': 3319.339228407695}]","[{'1D': 0}, {'7D': -96.86982119017952}, {'30D': -96.86982119017952}]","[{'1D': 0}, {'7D': -212.5825867305424}, {'30D': 3222.4694072175153}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 58.309649786419996}, {'30D': 58.309649786419996}]","[{'1D': 0}, {'7D': -100}, {'30D': 57.71742064270805}]","[{'1D': 0}, {'7D': 28.57142857142857}, {'30D': 52.17391304347826}]","[{'1D': 0}, {'7D': 7}, {'30D': 23}]","[{'1D': 0.08090501792114696}, {'7D': 0.08090501792114696}, {'30D': 0.08090501792114696}]"
7BJk376WuRbWZ7DJRnxyJoYwwh5p6XAV3gySChMMQ4pi,"[{'1D': 61.210390049528705}, {'7D': 627.6631578985769}, {'30D': 3432.335910657167}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 61.210390049528705}, {'7D': 627.6631578985769}, {'30D': 3432.335910657167}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 18.491026654681626}, {'7D': 59.724823667084095}, {'30D': 30.932070099464987}]","[{'1D': 100}, {'7D': 70.58823529411765}, {'30D': 80.64516129032258}]","[{'1D': 1}, {'7D': 17}, {'30D': 31}]","[{'1D': 0.01561499272197962}, {'7D': 0.01561499272197962}, {'30D': 0.01561499272197962}]"
39ZQDxFVyVywufmewTV1deqTorteS4t4p9WgDqPrfWJR,"[{'1D': 0}, {'7D': -366.9640461236497}, {'30D': 234783.770645466}]","[{'1D': -504.67935237344136}, {'7D': 3248.084770276492}, {'30D': -772.0424370834307}]","[{'1D': -504.67935237344136}, {'7D': 2881.1207241528423}, {'30D': 234011.72820838258}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 6.402993491924781}, {'7D': 14.081742807388151}, {'30D': 10.8528134473773}]","[{'1D': -100}, {'7D': 64.66190034525813}, {'30D': 121.1840979684326}]","[{'1D': 0}, {'7D': 50}, {'30D': 66.66666666666666}]","[{'1D': 1}, {'7D': 4}, {'30D': 21}]","[{'1D': 11.320284810126584}, {'7D': 11.320284810126584}, {'30D': 11.320284810126584}]"
5UUNcH7BtdbgrzpNRpb7g6gGNndmsfQuLrTCSgBJrP2t,"[{'1D': 39.29882649442134}, {'7D': 670.0014536759679}, {'30D': 3218.060094867651}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 39.29882649442134}, {'7D': 670.0014536759679}, {'30D': 3218.060094867651}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 62.25331539773943}, {'7D': 57.09671030080615}, {'30D': 22.98040097038253}]","[{'1D': 100}, {'7D': 72.22222222222221}, {'30D': 71.875}]","[{'1D': 1}, {'7D': 18}, {'30D': 32}]","[{'1D': 0.01488988988988989}, {'7D': 0.01488988988988989}, {'30D': 0.01488988988988989}]"
7DBooNLv7qUQJU4V62grmcZcUaikBBsHDwjkBSJsbZcG,"[{'1D': 10862.584620008742}, {'7D': 39740.4347476632}, {'30D': 39740.4347476632}]","[{'1D': -17.26163045548617}, {'7D': -17.26163045548617}, {'30D': -17.26163045548617}]","[{'1D': 10845.322989553255}, {'7D': 39723.17311720772}, {'30D': 39723.17311720772}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 2.958511980839389}, {'7D': 2.958511980839389}, {'30D': 2.958511980839389}]","[{'1D': 57.29693690225053}, {'7D': 62.35364421577927}, {'30D': 62.35364421577927}]","[{'1D': 57.89473684210527}, {'7D': 50.72463768115942}, {'30D': 50.72463768115942}]","[{'1D': 19}, {'7D': 69}, {'30D': 69}]","[{'1D': 0.02819164802386279}, {'7D': 0.02819164802386279}, {'30D': 0.02819164802386279}]"
HeQK4qHdFgmmWMZxL8yigAUqZbA2Y9CC7eFihNML5VwW,"[{'1D': -2785.1366414577105}, {'7D': 34959.40852594658}, {'30D': 159983.28319151304}]","[{'1D': -7159.575148499516}, {'7D': -7131.832620572897}, {'30D': -9815.258412137817}]","[{'1D': -9944.711789957226}, {'7D': 27827.57590537368}, {'30D': 150168.02477937524}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 50.341291849051764}, {'7D': 50.146225149419855}, {'30D': 57.04216686672833}]","[{'1D': -100}, {'7D': 229.04086279519072}, {'30D': 19.884503136205495}]","[{'1D': 0}, {'7D': 57.14285714285714}, {'30D': 51.515151515151516}]","[{'1D': 3}, {'7D': 7}, {'30D': 33}]","[{'1D': 31.164909944190768}, {'7D': 31.164909944190768}, {'30D': 31.164909944190768}]"
6xZr7TL2rSyRVJ2Jeendbh7oFecRg1sCS2u9ftJGWrbG,"[{'1D': -262.3032568830537}, {'7D': 3818.0573820009135}, {'30D': 32124.72376467422}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': -262.3032568830537}, {'7D': 3818.0573820009135}, {'30D': 32124.72376467422}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': -100}, {'7D': 88.85887083606536}, {'30D': 28.01752692843908}]","[{'1D': 38.88888888888889}, {'7D': 59.70149253731343}, {'30D': 60.396039603960396}]","[{'1D': 18}, {'7D': 67}, {'30D': 101}]","[{'1D': 0.7055960086299892}, {'7D': 0.7055960086299892}, {'30D': 0.7055960086299892}]"
47KdXtjkFVcUkew2hwjhX7kaTrN3JYvEx8dBpgHVABoH,"[{'1D': 51.24464633122573}, {'7D': 408.0740616680801}, {'30D': 2874.4564601994803}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 51.24464633122573}, {'7D': 408.0740616680801}, {'30D': 2874.4564601994803}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 34.60349776572576}, {'7D': 72.45842441835606}, {'30D': 14.966687805306814}]","[{'1D': 100}, {'7D': 62.5}, {'30D': 70}]","[{'1D': 1}, {'7D': 16}, {'30D': 30}]","[{'1D': 0.01890343222803956}, {'7D': 0.01890343222803956}, {'30D': 0.01890343222803956}]"
AGgRfsMzScyHFiYEvYgx9ArmiZD8hMSXJr2eUCPmuFSX,"[{'1D': 116.97272583921145}, {'7D': 6449.842449267659}, {'30D': 6246.6935977758385}]","[{'1D': 0}, {'7D': 38.4437543161009}, {'30D': 38.4437543161009}]","[{'1D': 116.97272583921145}, {'7D': 6488.28620358376}, {'30D': 6285.13735209194}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 33.71217311006624}, {'30D': 33.71217311006624}]","[{'1D': 84.60526512129462}, {'7D': 78.60607462175237}, {'30D': 14.728021905370396}]","[{'1D': 100}, {'7D': 53.333333333333336}, {'30D': 47.61904761904761}]","[{'1D': 2}, {'7D': 15}, {'30D': 21}]","[{'1D': 0.2501031746031746}, {'7D': 0.2501031746031746}, {'30D': 0.2501031746031746}]"
7P5FJ4CpyeiSonwcx2Cq1ZVPJA7ZC6kesjN3Z3t7eJuU,"[{'1D': 5551.123948765902}, {'7D': 13640.488075328902}, {'30D': 13598.469141871132}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 5551.123948765902}, {'7D': 13640.488075328902}, {'30D': 13598.469141871132}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 23.75387798314946}, {'7D': 64.98583954366161}, {'30D': 65.18517373785593}]","[{'1D': 37.03703703703704}, {'7D': 44.73684210526316}, {'30D': 43.87096774193549}]","[{'1D': 27}, {'7D': 152}, {'30D': 155}]","[{'1D': 0.02501173708920188}, {'7D': 0.02501173708920188}, {'30D': 0.02501173708920188}]"
6a7tZxBST4vbKCD4EGtKNoiRW3bJgcLBg7kiQo2PvGyG,"[{'1D': 0}, {'7D': 2160.456325555347}, {'30D': 8631.572916408168}]","[{'1D': 0}, {'7D': 6.3234928427275485e-06}, {'30D': 5.281798256490626e-05}]","[{'1D': 0}, {'7D': 2160.45633187884}, {'30D': 8631.572969226152}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 136.1780217414067}, {'30D': 293362.3156294026}]","[{'1D': 0}, {'7D': 166.96083124174152}, {'30D': 33.167338086428586}]","[{'1D': 0}, {'7D': 100}, {'30D': 86.36363636363636}]","[{'1D': 0}, {'7D': 2}, {'30D': 22}]","[{'1D': 0.00966183574879227}, {'7D': 0.00966183574879227}, {'30D': 0.00966183574879227}]"
BFLKo3owWwodM5Ez8KJeaoZVi9W7wNxhKcPnG7kRqpwv,"[{'1D': 0}, {'7D': 232.62363382511433}, {'30D': 2307.6283382031484}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 232.62363382511433}, {'30D': 2307.6283382031484}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 84.29781554633216}, {'30D': 9.753922487483363}]","[{'1D': 0}, {'7D': 60}, {'30D': 68}]","[{'1D': 0}, {'7D': 15}, {'30D': 25}]","[{'1D': 0.01856981981981982}, {'7D': 0.01856981981981982}, {'30D': 0.01856981981981982}]"
DY5na1CMU2FUno2GHB3KnK16pg2UtCn25Dfk8BHgCQEd,"[{'1D': 0}, {'7D': 375.2071685703653}, {'30D': 2776.2290556437156}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 375.2071685703653}, {'30D': 2776.2290556437156}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 74.55759383352472}, {'30D': 9.656051246129639}]","[{'1D': 0}, {'7D': 75}, {'30D': 80}]","[{'1D': 0}, {'7D': 16}, {'30D': 30}]","[{'1D': 0.017366542520173802}, {'7D': 0.017366542520173802}, {'30D': 0.017366542520173802}]"
