wallet_address,realized_profit,unrealized_profit,combined_profit,realized_roi,unrealized_roi,combined_roi,winrate,tokens_traded,average_traded_time
6cQ3HbywTxAWFwTFJXhLbvFVhcnZCXieLDHmTzzdL8Qy,"[{'1D': 42.23927541298259}, {'7D': 108.61983895392987}, {'30D': 2377.735749105137}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 42.23927541298259}, {'7D': 108.61983895392987}, {'30D': 2377.735749105137}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 60.896254540417914}, {'7D': 93.17778892348647}, {'30D': 8.440358473396103}]","[{'1D': 100}, {'7D': 56.25}, {'30D': 65.51724137931035}]","[{'1D': 1}, {'7D': 16}, {'30D': 29}]","[{'1D': 0.01875873015873016}, {'7D': 0.01875873015873016}, {'30D': 0.01875873015873016}]"
J9cMaazmMEpLFwSa5uWhExqzrhRKpnA7W3AZUDoLj2e9,"[{'1D': 46.44928056414661}, {'7D': 136.02762071007902}, {'30D': 2193.657018175221}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 46.44928056414661}, {'7D': 136.02762071007902}, {'30D': 2193.657018175221}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 50.214707663009314}, {'7D': 89.87386951765973}, {'30D': 3.9913652103556228}]","[{'1D': 100}, {'7D': 53.333333333333336}, {'30D': 71.42857142857143}]","[{'1D': 1}, {'7D': 15}, {'30D': 28}]","[{'1D': 0.01849090318388564}, {'7D': 0.01849090318388564}, {'30D': 0.01849090318388564}]"
831qmkeGhfL8YpcXuhrug6nHj1YdK3aXMDQUCo85Auh1,"[{'1D': 783.0328782347874}, {'7D': 8339.291826491599}, {'30D': 90724.10040629593}]","[{'1D': -599.9392558509322}, {'7D': 5236.530542437073}, {'30D': 35369.547801860324}]","[{'1D': 183.09362238385518}, {'7D': 13575.822368928671}, {'30D': 126093.64820815629}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 100}, {'7D': 185.20983443103336}, {'30D': 390.70406216275074}]","[{'1D': 94.67871646807298}, {'7D': 66.52489298253167}, {'30D': 19.58909501696872}]","[{'1D': 75}, {'7D': 75.38461538461539}, {'30D': 84.23076923076923}]","[{'1D': 8}, {'7D': 65}, {'30D': 260}]","[{'1D': 9.003683190018545}, {'7D': 9.003683190018545}, {'30D': 9.003683190018545}]"
8vbRXRDLCAeyS6g8sLLkiYXdKnmAjGpP5gAkzv8GwCZb,"[{'1D': 3623.339333010827}, {'7D': 10607.696567214363}, {'30D': 63037.672392197506}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 3623.339333010827}, {'7D': 10607.696567214363}, {'30D': 63037.672392197506}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 47.53564278487016}, {'7D': 74.95418232238501}, {'30D': 25.204198958483232}]","[{'1D': 68.75}, {'7D': 66.26506024096386}, {'30D': 72.19251336898395}]","[{'1D': 16}, {'7D': 83}, {'30D': 187}]","[{'1D': 0.2996265560165975}, {'7D': 0.2996265560165975}, {'30D': 0.2996265560165975}]"
7YDzuabyWj5RJgigKx7KmT3geTVQFbnswBznZvpX6bGt,"[{'1D': 0}, {'7D': -183.44335041379756}, {'30D': 2391.4605833184155}]","[{'1D': 0}, {'7D': 0}, {'30D': -176.51}]","[{'1D': 0}, {'7D': -183.44335041379756}, {'30D': 2214.9505833184153}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 100}]","[{'1D': 0}, {'7D': -100}, {'30D': 18.8617298169052}]","[{'1D': 0}, {'7D': 33.33333333333333}, {'30D': 54.54545454545454}]","[{'1D': 0}, {'7D': 6}, {'30D': 22}]","[{'1D': 0.09302469135802469}, {'7D': 0.09302469135802469}, {'30D': 0.09302469135802469}]"
6dbREms3AJ4Bh6C3118StD6685Tw5hfC9gbKajy2J1V9,"[{'1D': 2053.7687810064544}, {'7D': 3168.2062843476933}, {'30D': 16997.75563529485}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 2053.7687810064544}, {'7D': 3168.2062843476933}, {'30D': 16997.75563529485}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 945.4489610348838}, {'7D': 11.8145026272859}, {'30D': 53.22436090891652}]","[{'1D': 100}, {'7D': 58.82352941176471}, {'30D': 73.88059701492537}]","[{'1D': 1}, {'7D': 17}, {'30D': 134}]","[{'1D': 2.945392943409248}, {'7D': 2.945392943409248}, {'30D': 2.945392943409248}]"
D6aHj6yCsBo5xHEbUVLpaSUpaPJNhBYhkPU2Kp5NgoUh,"[{'1D': -489.91418989935727}, {'7D': 9385.470196814143}, {'30D': 69025.70151220338}]","[{'1D': -1751.6881923517292}, {'7D': -2052.591904554008}, {'30D': -2243.2681923517293}]","[{'1D': -2241.6023822510865}, {'7D': 7332.87829226013}, {'30D': 66782.43331985157}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 93.69320669403771}, {'7D': 86.93076785988397}, {'30D': 95.00623384713275}]","[{'1D': -100}, {'7D': 80.76871520913332}, {'30D': 24.19820310288708}]","[{'1D': 41.66666666666667}, {'7D': 47.5}, {'30D': 50.898203592814376}]","[{'1D': 24}, {'7D': 80}, {'30D': 167}]","[{'1D': 0.706031454248366}, {'7D': 0.706031454248366}, {'30D': 0.706031454248366}]"
H21EnRRq9wd749cSK56hEMuPee2LgPvEPo1vGdf4EeeP,"[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]"
8vSYZLiLtGmFiPhVUuUVWBTioNSrZom52bgXpZywQVqF,"[{'1D': 234.10366054143228}, {'7D': 9068.9641478086}, {'30D': 9463.419552322515}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 234.10366054143228}, {'7D': 9068.9641478086}, {'30D': 9463.419552322515}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 70.59797296210859}, {'7D': 32.18771635842773}, {'30D': 41.25666580218227}]","[{'1D': 100}, {'7D': 61.904761904761905}, {'30D': 60}]","[{'1D': 4}, {'7D': 42}, {'30D': 55}]","[{'1D': 0.15273102310231026}, {'7D': 0.15273102310231026}, {'30D': 0.15273102310231026}]"
GBNFD9zD1cq6a5EKk4KJ6hYePa2VLx29xqyUWfNPweS2,"[{'1D': 0}, {'7D': 905.1700307842884}, {'30D': 12066.893973153203}]","[{'1D': 0}, {'7D': 143.95336428917912}, {'30D': 112.82052588036049}]","[{'1D': 0}, {'7D': 1049.1233950734677}, {'30D': 12179.714499033562}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 86.37547359245117}, {'30D': 32.607088404728465}]","[{'1D': 0}, {'7D': 80.96000068406877}, {'30D': 0.02397921161235509}]","[{'1D': 0}, {'7D': 55.00000000000001}, {'30D': 56.86274509803921}]","[{'1D': 0}, {'7D': 20}, {'30D': 51}]","[{'1D': 1.994959176428825}, {'7D': 1.994959176428825}, {'30D': 1.994959176428825}]"
HJPh9a1vUadhiL8mFXS64ywtSbwwjFrzoM4ovmw6taE7,"[{'1D': 1618.7575898842513}, {'7D': 6356.702994690928}, {'30D': 6356.702994690928}]","[{'1D': 230.47711605390234}, {'7D': -434.9012434273238}, {'30D': -434.9012434273238}]","[{'1D': 1849.2347059381539}, {'7D': 5921.801751263603}, {'30D': 5921.801751263603}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 47.35595189416622}, {'7D': 19.632886863412192}, {'30D': 19.632886863412192}]","[{'1D': 27.8147317624863}, {'7D': 21.373833005493907}, {'30D': 21.373833005493907}]","[{'1D': 85.71428571428571}, {'7D': 63.41463414634146}, {'30D': 63.41463414634146}]","[{'1D': 7}, {'7D': 41}, {'30D': 41}]","[{'1D': 22.303631720430108}, {'7D': 22.303631720430108}, {'30D': 22.303631720430108}]"
6DeC1zskDxZ234dXDVBXDhJiWVQ4rJWF6L1TMf1VVWUu,"[{'1D': 36.89280454243713}, {'7D': 49.91310119930861}, {'30D': 2246.3098896160463}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 36.89280454243713}, {'7D': 49.91310119930861}, {'30D': 2246.3098896160463}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 65.07072241361786}, {'7D': 96.75072274374456}, {'30D': 11.222124576922802}]","[{'1D': 100}, {'7D': 60}, {'30D': 71.42857142857143}]","[{'1D': 1}, {'7D': 15}, {'30D': 28}]","[{'1D': 0.01989945466939332}, {'7D': 0.01989945466939332}, {'30D': 0.01989945466939332}]"
3cme7bhjCoAPk8fhVuedMRbBKPqj1L2KPYJhGZs7UGc7,"[{'1D': 0}, {'7D': 601.9489538049768}, {'30D': 7044.622979399628}]","[{'1D': 0}, {'7D': 0}, {'30D': 9.744879072988322}]","[{'1D': 0}, {'7D': 601.9489538049768}, {'30D': 7054.367858472617}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 54.29857400309695}]","[{'1D': 0}, {'7D': 76.16485691724009}, {'30D': 2.386892438841779}]","[{'1D': 0}, {'7D': 81.81818181818183}, {'30D': 73.91304347826086}]","[{'1D': 0}, {'7D': 11}, {'30D': 23}]","[{'1D': 0.2736868686868687}, {'7D': 0.2736868686868687}, {'30D': 0.2736868686868687}]"
ESHjeWWiWRTE6qXMkJT538EMoaYKgBkFuUBcCEJjiDaB,"[{'1D': 1584.0044481453572}, {'7D': 13496.15385925796}, {'30D': 14211.636552096847}]","[{'1D': 0}, {'7D': 0}, {'30D': -241.70188930777198}]","[{'1D': 1584.0044481453572}, {'7D': 13496.15385925796}, {'30D': 13969.934662789074}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 82.11207162159539}]","[{'1D': 67.58957337921129}, {'7D': 76.6612866613033}, {'30D': 16.540072041380387}]","[{'1D': 20}, {'7D': 47.05882352941176}, {'30D': 51.28205128205128}]","[{'1D': 5}, {'7D': 17}, {'30D': 39}]","[{'1D': 3.096388888888889}, {'7D': 3.096388888888889}, {'30D': 3.096388888888889}]"
GbZsEfC5krJMa1gQHvVuBCVGeSbsqR2Sxr151nCfLKa8,"[{'1D': 68.9445755360102}, {'7D': 9.598196595538148}, {'30D': 2330.843885975213}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 68.9445755360102}, {'7D': 9.598196595538148}, {'30D': 2330.843885975213}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0.0758069734212416}, {'7D': 99.46969035627447}, {'30D': 15.814006192427094}]","[{'1D': 100}, {'7D': 50}, {'30D': 64.51612903225806}]","[{'1D': 1}, {'7D': 18}, {'30D': 31}]","[{'1D': 0.016971544715447155}, {'7D': 0.016971544715447155}, {'30D': 0.016971544715447155}]"
FA1rk3nVFmcjZx98Yj1FP7YQ27uo6JnEoQGjKxTxiVCD,"[{'1D': -118.6103377716001}, {'7D': 776.6068200728081}, {'30D': 15317.599771151848}]","[{'1D': 0}, {'7D': -791.7702836531346}, {'30D': -775.2695001618837}]","[{'1D': -118.6103377716001}, {'7D': -15.163463580326393}, {'30D': 14542.330270989965}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 95.63580745088672}, {'30D': 95.23068120468733}]","[{'1D': -100}, {'7D': -100}, {'30D': 7.5734501591011805}]","[{'1D': 0}, {'7D': 50}, {'30D': 65.51724137931035}]","[{'1D': 1}, {'7D': 6}, {'30D': 29}]","[{'1D': 12.532244850187265}, {'7D': 12.532244850187265}, {'30D': 12.532244850187265}]"
6wjPBKoZtsuvQjuh1HtgohhTBj1wL3xmfTVxYojaZb1Q,"[{'1D': 3556.706892629521}, {'7D': 6243.54830759933}, {'30D': 16755.30424632616}]","[{'1D': 0}, {'7D': 0}, {'30D': -669.5085832694506}]","[{'1D': 3556.706892629521}, {'7D': 6243.54830759933}, {'30D': 16085.795663056706}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 100}]","[{'1D': 636.7763748950025}, {'7D': 69.74509019730908}, {'30D': 1.200435745230601}]","[{'1D': 100}, {'7D': 66.66666666666666}, {'30D': 64.70588235294117}]","[{'1D': 1}, {'7D': 9}, {'30D': 51}]","[{'1D': 0.06646534148827726}, {'7D': 0.06646534148827726}, {'30D': 0.06646534148827726}]"
77AeyLRLcrFb195Qve1bUxFHWYVVvGRQDLmNpSnrpfJP,"[{'1D': 60.391191399805855}, {'7D': 126.51694102595953}, {'30D': 2796.9979709166428}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 60.391191399805855}, {'7D': 126.51694102595953}, {'30D': 2796.9979709166428}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 15.972720890180753}, {'7D': 90.68032110137888}, {'30D': 0.2938524103192975}]","[{'1D': 100}, {'7D': 53.333333333333336}, {'30D': 70.58823529411765}]","[{'1D': 1}, {'7D': 15}, {'30D': 34}]","[{'1D': 0.017491396263520156}, {'7D': 0.017491396263520156}, {'30D': 0.017491396263520156}]"
Cum1XEeZomAsPyC3Utah5c16gqK6CDnFz2fVAyvc3wvy,"[{'1D': -340.92876450359915}, {'7D': 7063.118729985502}, {'30D': 44827.912414439896}]","[{'1D': 0}, {'7D': 0}, {'30D': 17.076520775629927}]","[{'1D': -340.92876450359915}, {'7D': 7063.118729985502}, {'30D': 44844.98893521553}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 77.51029295823632}]","[{'1D': -100}, {'7D': 51.93700895530259}, {'30D': 11.742900887383684}]","[{'1D': 0}, {'7D': 50}, {'30D': 66.66666666666666}]","[{'1D': 2}, {'7D': 24}, {'30D': 87}]","[{'1D': 5.304807060755336}, {'7D': 5.304807060755336}, {'30D': 5.304807060755336}]"
74v4RXALnMLXJNzrAUKqRrVMepV88PsmBt6KqN7XqFAA,"[{'1D': 340.99639347582604}, {'7D': 25558.426715567144}, {'30D': 36231.45102435458}]","[{'1D': -717.7504383111382}, {'7D': -72.99263579298878}, {'30D': 14316.138748421152}]","[{'1D': -376.75404483531213}, {'7D': 25485.43407977416}, {'30D': 50547.58977277574}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 86.9679872419892}, {'7D': 53.39512235107273}, {'30D': 391.75779101335644}]","[{'1D': -100}, {'7D': 22.798290999492774}, {'30D': 49.40725922207072}]","[{'1D': 50}, {'7D': 73.33333333333333}, {'30D': 74.28571428571429}]","[{'1D': 8}, {'7D': 30}, {'30D': 35}]","[{'1D': 7.523285256410256}, {'7D': 7.523285256410256}, {'30D': 7.523285256410256}]"
Bi1FW5sRmhfQhdVKUo4GoosGbBTVTsHPP3X8A8VfS7Bx,"[{'1D': 0}, {'7D': 466.44500183313255}, {'30D': 2741.715829062745}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 466.44500183313255}, {'30D': 2741.715829062745}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 67.18422594741426}, {'30D': 2.8545101959340213}]","[{'1D': 0}, {'7D': 80}, {'30D': 75.75757575757575}]","[{'1D': 0}, {'7D': 15}, {'30D': 33}]","[{'1D': 0.021364379084967317}, {'7D': 0.021364379084967317}, {'30D': 0.021364379084967317}]"
9rXMLszM1ygcv24TDWF3LKkHHkxeAoMExxT9zsFTEKZx,"[{'1D': 856.0226671416001}, {'7D': 8678.67173807144}, {'30D': 8678.67173807144}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 856.0226671416001}, {'7D': 8678.67173807144}, {'30D': 8678.67173807144}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 238.64576634919516}, {'7D': 7.409883236918828}, {'30D': 7.409883236918828}]","[{'1D': 100}, {'7D': 81.57894736842105}, {'30D': 81.57894736842105}]","[{'1D': 1}, {'7D': 38}, {'30D': 38}]","[{'1D': 0.8356842818428184}, {'7D': 0.8356842818428184}, {'30D': 0.8356842818428184}]"
6X1jSkx7uDssCkm2PfXAWpvqT7s8ydt4663HF6YNLVZN,"[{'1D': 33.91446115523173}, {'7D': 280.77133195753294}, {'30D': 2810.2652229680184}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 33.91446115523173}, {'7D': 280.77133195753294}, {'30D': 2810.2652229680184}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 71.00432053062453}, {'7D': 83.82484716946276}, {'30D': 8.760603058342133}]","[{'1D': 100}, {'7D': 55.55555555555556}, {'30D': 69.44444444444444}]","[{'1D': 1}, {'7D': 18}, {'30D': 36}]","[{'1D': 0.018822222222222226}, {'7D': 0.018822222222222226}, {'30D': 0.018822222222222226}]"
8uDrHzQLY5cWbEzXPs9uSV9JiFXVuWRt9jqD8HqnzTm8,"[{'1D': -56.72238866420355}, {'7D': -810.4024303176308}, {'30D': 56721.70969573226}]","[{'1D': 0}, {'7D': 0}, {'30D': 17593.66116495752}]","[{'1D': -56.72238866420355}, {'7D': -810.4024303176308}, {'30D': 74315.3708606898}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 405.296306927631}]","[{'1D': -100}, {'7D': -100}, {'30D': 26.68776393005649}]","[{'1D': 33.33333333333333}, {'7D': 33.33333333333333}, {'30D': 60.60606060606061}]","[{'1D': 3}, {'7D': 12}, {'30D': 99}]","[{'1D': 5.905536747685185}, {'7D': 5.905536747685185}, {'30D': 5.905536747685185}]"
7ApjVzSa4eWsH7hi5aCwPjbo1k2cw9unV2vy4VQZuL7K,"[{'1D': 58.6401133289877}, {'7D': 330.14332731781695}, {'30D': 2870.5711241897634}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 58.6401133289877}, {'7D': 330.14332731781695}, {'30D': 2870.5711241897634}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 22.46560987953594}, {'7D': 80.53117850975218}, {'30D': 12.043151622667322}]","[{'1D': 100}, {'7D': 66.66666666666666}, {'30D': 67.56756756756756}]","[{'1D': 1}, {'7D': 18}, {'30D': 37}]","[{'1D': 0.017757757757757755}, {'7D': 0.017757757757757755}, {'30D': 0.017757757757757755}]"
EJDooYfU9MnTDeFEL7nANui5KqFDuCUQCcThvcwFqvR8,"[{'1D': 71.76354318365452}, {'7D': 201.6584998518683}, {'30D': 2202.48837847611}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 71.76354318365452}, {'7D': 201.6584998518683}, {'30D': 2202.48837847611}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 20.10132080448631}, {'7D': 85.45701303815324}, {'30D': 14.762865080779964}]","[{'1D': 100}, {'7D': 60}, {'30D': 66.66666666666666}]","[{'1D': 1}, {'7D': 15}, {'30D': 30}]","[{'1D': 0.017084826762246118}, {'7D': 0.017084826762246118}, {'30D': 0.017084826762246118}]"
TERM87YPiM5mVqHS2tz1zuXv6dwM6YjeSSRVW3xiW8j,"[{'1D': 0}, {'7D': 4081.814013491142}, {'30D': 146200.44158903827}]","[{'1D': 0}, {'7D': 0}, {'30D': 8660.404670879981}]","[{'1D': 0}, {'7D': 4081.814013491142}, {'30D': 154860.84625991824}]","[{'1D': ['realized_roi']}, {'7D': ['realized_roi']}, {'30D': ['realized_roi']}]","[{'1D': 0}, {'7D': 0}, {'30D': 56.70463864281521}]","[{'1D': 0}, {'7D': 191.92354739378078}, {'30D': 159.4722568525485}]","[{'1D': 0}, {'7D': 100}, {'30D': 85.71428571428571}]","[{'1D': 0}, {'7D': 3}, {'30D': 49}]","[{'1D': 0.652874149659864}, {'7D': 0.652874149659864}, {'30D': 0.652874149659864}]"
